title,url,source,date,language,state,district,search_term,full_text,relevance_score
"സംസ്ഥാനത്ത് ചൂട് വർധിക്കുന്നു; സൂര്യാഘാതം മുതൽ കാട്ടുതീയ്ക്ക് വരെ സാധ്യത, ഇക്കാര്യങ്ങൾ ശ്രദ്ധിക്കാം.. - Deshabhimani",https://news.google.com/rss/articles/CBMitgFBVV95cUxPcnNsbnYxR2gxTUxNbUptWkN5QjVrbm5kdGdVV1VfVjhuYnNVMTJfdTZGLVVZTy1kMXhrUlpqbGZvQ2V3U1VHVWRxN0dwNkZMRmxhZjZOOVVSVmRmTTNvS0ZQclI5cmZZNTRNZ1RBd1E3VXBGYUNxdG9xaWtIdzhxRWZWUFA1dmJrY1lzWUJ1UW5sMm9XLThwVEZKWXF4SUQ0Yy1hd0Y4TWNFQmdOYUZmWFl0VkUyUQ?oc=5,Deshabhimani,2026-02-13T14:00:19+05:30,ml,Kerala,,"(സൂര്യാഘാതം OR ""ഹീറ്റ് സ്ട്രോക്ക്"" OR ""ചൂടേറ്റ് മരണം"" OR ""വെയിലേറ്റ് മരണം"" OR നിര്‍ജലീകരണം OR ""ആശുപത്രിയില്‍ പ്രവേശിപ്പിച്ചു"" OR ""ചൂടുമൂലം അസുഖം"") Kerala",,0.0
