title,url,source,date,language,state,district,search_term,full_text,relevance_score
Scorching heatwave continues across West Bengal | Tap to know more | Inshorts - Inshorts,https://news.google.com/rss/articles/CBMimgFBVV95cUxONExZbnlQWDctN1puV0V4WXNOX0RVY1pVSUVmZnY4OFRTUVpwdzJUMTBuS0dVSUdXNFdhOHVONE5Ya2M1NDJZVnNuRERDc3BzbldPLXdmcjNnU29zMUlqRXd6ZDlBaTVfTFBNMVZ1T0drcEJwa3FvTUdGRVotbHczclV5aTNqUllhaDR3TGtPMjZIWGcya0JXR1J30gGaAUFVX3lxTE40TFlueVBYNy03Wm5XRXhZc05fRFVjWlVJRWZmdjg4VFNRWnB3MlQxMG5LR1VJR1c0V2E4dU40TlhrYzU0MllWc25ERENzcHNuV08td2ZyM2dTb3MxSWpFd3pkOUFpNV9MUE0xVnVPR2twQnBrcW9NR0ZFWi1sdzNyVXlpM2pSWWFoNHdMa08yNkhYZzJrQldHUnc?oc=5,Inshorts,2026-05-19T22:42:02+05:30,en,West Bengal,Kolkata,"""heatwave"" West Bengal","West Bengal is facing rising heat and humidity, making conditions uncomfortable across districts. South Bengal temperatures are expected to stay between 36-37°C, while western parts may approach 40°C. Light showers are likely in some districts, including Kolkata at 37°C, but relief will be limited as the heat continues despite intermittent rain and monsoon still not fully advancing.",0.6833333333333333
