title,url,source,date,language,state,district,search_term,full_text,relevance_score
"Maharashtra faces heatwave, rain & thunderstorm alerts | Tap to know more | Inshorts - Inshorts",https://news.google.com/rss/articles/CBMiowFBVV95cUxNUVptT3hlOW9nV0RNUG1XWWdldVFMcnZ0Si1WTi04dWlQa0ZUcWZlOVZhZllld1JGV2FTSkRidENUN05WNFhtVGxBNTBtaTNjTnc1MllObjc5YkVkMV9KdUtQbXV1ZkZMUEVjMXg5RHVYWTZSNXExMmM5dS1MVkNCdDBSbTdlN1k5bVFzZ3BzZ1hpd2tiOWZQTzM0Zks5NGxpRDVv0gGjAUFVX3lxTE1RWm1PeGU5b2dXRE1QbVdZZ2V1UUxydnRKLVZOLTh1aVBrRlRxZmU5VmFmWWV3UkZXYVNKRGJ0Q1Q3TlY0WG1UbEE1MG1pM2NOdzUyWU5uNzliRWQxX0p1S1BtdXVmRkxQRWMxeDlEdVhZNlI1cTEyYzl1LUxWQ0J0MFJtN2U3WTltUXNncHNnWGl3a2I5ZlBPMzRmSzk0bGlENW8?oc=5,Inshorts,2026-05-26T20:45:23+05:30,en,Maharashtra,Kolhapur,"""heatwave"" Maharashtra","Maharashtra is witnessing major weather changes as the IMD issues heatwave, rain and thunderstorm alerts across 23 districts. Mumbai, Thane and parts of Vidarbha are likely to experience extreme heat, while Pune, Kolhapur and other western districts may receive rain with lightning and strong winds. Authorities have advised residents to remain cautious amid rapidly changing weather conditions.",0.8500000000000001
