title,url,source,date,language,state,district,search_term,full_text,relevance_score
Congress | காங்கிரஸ் செயற்குழு கூட்டத்தில் மோதல் | 3 பேர் மருத்துவமனையில் அனுமதி - Thanthi TV,https://news.google.com/rss/articles/CBMiwAFBVV95cUxOeEFBQnJXeFBrQ3lKaXRMWXB2TWltWVBSbUFqdEFEU21KdmJKZEJyT1FGMkVFdmJha0Y5QXdYNzFlUHUyTXFhdi1sUWhXMC1zUjdwMzQ1WEJ0Y1I1V2hLUUJkcDl5UVlhRUNJRE9KS1lmX29wbl9ERDNMQ0xsbm9GcDYwWnN4LTBTRGFxVlpNMzZMLUx5Tnhwd0I2X29pY1ZjY1NTS3YzTUFHLV9SUE9nMFI3NHllZ2lhOXVzbDlzc03SAcABQVVfeXFMTnhBQUJyV3hQa0N5Sml0TFlwdk1pbVlQUm1BanRBRFNtSnZiSmRCck9RRjJFRXZiYWtGOUF3WDcxZVB1Mk1xYXYtbFFoVzAtc1I3cDM0NVhCdGNSNVdoS1FCZHA5eVFZYUVDSURPSktZZl9vcG5fREQzTENMbG5vRnA2MFpzeC0wU0RhcVZaTTM2TC1MeU54cHdCNl9vaWNWY2NTU0t2M01BRy1fUlBPZzBSNzR5ZWdpYTl1c2w5c3NN?oc=5,Thanthi TV,2026-08-29T13:07:27+05:30,ta,Tamil Nadu,Tiruvannamalai,"(வெப்பத்தாக்கம் OR ""வெப்ப தாக்கு"" OR ""வெயிலில் மரணம்"" OR ""வெப்பத்தால் உயிரிழப்பு"" OR சன்ஸ்ட்ரோக் OR ""ஹீட் ஸ்ட்ரோக்"" OR ""வெயில் தாக்கம்"" OR நீரிழப்பு OR ""மருத்துவமனையில் அனுமதி"") Tamil Nadu","திருவண்ணாமலையில் நடைபெற்ற காங்கிரஸ் மாவட்ட செயற்குழுக் கூட்டத்தில் சால்வை அணிவிப்பது தொடர்பாக ஏற்பட்ட தகராறு, மோதலாக மாறியது. இருதரப்பினரும் நாற்காலிகளைத் தூக்கி தாக்கிக் கொண்டதில் 3 பேர் காயமடைந்து மருத்துவமனையில் அனுமதிக்கப்பட்டனர். #Congress #CongressClash #Tiruvannamalai #CongressMeeting #PoliticalClash #TamilNaduPolitics #TamilNews #BreakingNews #CongressNews #ThanthiTV #ThanthiTVDigital #தந்திடிவிடிஜிட்டல்",0.5166666666666666
