title,url,source,date,language,state,district,search_term,full_text,relevance_score
Ganeshotsav Toll News | गणेशभक्तांना राज्य सरकारचा मोठा दिलासा - News18 Marathi,https://news.google.com/rss/articles/CBMimgFBVV95cUxObXkwRVVVX3V2endnYVFqQWdLRi1wbTVrUDFIMGZnVlRKdl9haGJ3bkdkSUJadHdkVExvb2YyZjZCSWVjMzVUUmVNVW1RaXlzRjF5Ri10emxsdXRLZW55U3R1RzY4VU5tX1hDWUxoLVc4a0lLODlkem52OV9VSGJNT1QySnhpc2dLS3JlcnFjeUtHU09IWUJubFhn?oc=5,News18 Marathi,2026-09-09T07:28:18+05:30,mr,Maharashtra,Nashik,"(""हीट अॅक्शन प्लान"" OR दिलासा OR ""सावधानतेचा इशारा"" OR ""रेड अलर्ट"" OR ""ऑरेंज अलर्ट"" OR ""येलो अलर्ट"" OR ""मदत शिबिर"" OR ""नुकसान भरपाई"") Maharashtra","Last Updated: Sep 09, 2026, 07:28 ISTगणेशोत्सवासाठी कोकणासह राज्यभर प्रवास करणाऱ्या गणेशभक्तांना सरकारने दिलासा दिला आहे. मुंबई-गोवा महामार्गासह अटल सेतूवर 11 ते 27 सप्टेंबरदरम्यान टोलमाफी जाहीर करण्यात आली आहे.The government has announced toll exemption for devotees travelling across the state, including Konkan, during Ganeshotsav. Toll will be waived on the Mumbai-Goa Highway and Atal Setu from September 11 to 27. news live, news18 marathi, marathi batmya, marathi news, mumbai monsoon, mumbai rain, maharashtra rain, weather today live, maharashtra cabinet meeting, manoj jarange patil, maratha reservation, cbi investigation disha salian case, maharashtra mp meeting, nashik maratha meeting, sebc reservation, solapur maratha protest, satya niketan building collapse, delhi building collapseWatch News18 Marathi for- marathi news, marathi batmya, latest marathi, news, international news in marathi, live batmya, news in marathi language, news marathi latest, tajya batmya.News18 Marathi is one of the leading YouTube News channels which delivers news from across Maharashtra, India and the world 24x7 in Marathi. Stay updated on all the current events shaping Maharashtra's political landscape, with a special focus on key figures such as PM Narendra Modi, Amit Shah, Devendra Fadnavis, Ajit Pawar, Sharad Pawar, Eknath Shinde, Uddhav Thackeray, CMO Maharashtra, Aaditya Thackeray, Raj Thackeray, Manoj Jarange Patil, Prakash Ambedkar, and more.We cover interesting stories from across the world as well.Join us as we delve into the heart of Maharashtra Politics, providing comprehensive coverage and unbiased reporting on News18 Marathi's platform. Don't miss out on the action, subscribe now for all the latest news, debates, and more.Follow Every Breaking Story LIVE 🔴Watch News18 LIVE 24x7:",0.5166666666666666
