title,url,source,date,language,state,district,search_term,full_text,relevance_score
Summer vacation declared in Haryana schools from May 25 to June 30 amid heatwave | Similar step was taken in 2024 as well | Inshorts - Inshorts,https://news.google.com/rss/articles/CBMiwAFBVV95cUxOYjhJSmRjSjEteS1SbkZNaktmcjFldFBzUHJ5LW96cXNsaEp4WDl2aEw3TnlfUkJrR29Hc2lBbml4X3IxTFZxOUgzUWg1ZElvUmdBVTIzNFFPUUNtb3FmUXpnOVktTnlaYmpwYlNCUV8yX1N6OHo3d1IxYTYta3FabHZkUmN0dmh0aHVkSWlSaTdsejJZWDVzdHFYT2hlX2hrVVJqczJ2ODdsTEVsLW5pbll2M1BtaDM3ZXhaZjlPMlrSAcYBQVVfeXFMTzk2U18zakhjV1ZaV3ZxMEJ1TDlZRHVkVkZ0SlRSbkkwTFZFNl9CdFlZb19ldkJVQzdqRmxTN1psTmh4WHN6N3VyWVN3X0t3S2E2T3o0N01CV0ZtNUpxN01wU3ByNWFsb1lwbmlHSGc1ZlFCMzNzV1ZKQmdaazhYeDZjdzJ5Q1FaZWp1c3JLZWNxeHJSaUJxenNka3RmN0drYmVVLV9maTJEbF9tNVZMcHB4SVFtS2NBODB3c1FFTlotX2FPbGJn?oc=5,Inshorts,2026-05-21T22:45:35+05:30,en,Haryana,,"""heatwave"" Haryana","Haryana government declared summer vacation for all schools from May 25 to June 30 due to the heatwave. The decision comes amid prevailing hot weather conditions over the past few days, with maximum temperatures hovering close to 45°C at several places in the state. Generally, most schools in Haryana remain closed for summer vacation from June 1 to June 30.",0.5166666666666666
