title,url,source,date,language,state,district,search_term,full_text,relevance_score
"Temperatures hit 45°C in Chhattisgarh & Maharashtra: Ratlam, Umaria in MP among hottest; coolers installed ... - Bhaskar English",https://news.google.com/rss/articles/CBMivAFBVV95cUxQNjRGTXlNRGhWZEItSHlTbG1VX3dJMDYyM1N5MUhLcjhVbWNNeGJ0THZhWkxKM0loVW4zZDdlSmFBUWFQYm5QTEpOVnFCSE14cTZ2Q005cFpHdEF1OXdlUXZwa3ZuOXFBQzNveU1LWkh2TW4xNXNFLXBjTG5ybjlGZVp3TFlRZmdISGpLcjJ2LXpfOHg5QzZkY3p2ejY3NUgwalczVUhtYkU4M1FGLXQ2UnpQV1ZuQ0FOWGktbdIBwgFBVV95cUxOOVdING1maDJkLTZQR0ppYmhXeHpCeUlqLXV6VWMteXF1YnNoNmF0ZmNRalh1UTc4MTFQTGVDUVA0dVBaV1UyVU5KcUlUY0F6cFByUnI2QWNtb1JDOGZVaVloWExnOXRRNUpRajUwendGS3NxYV9jQTlxYmhNemFIazN4bXY3ZzJuM1FFdTRia2lRemkxYWdONWYyd1BFcXZ1eXJHVmV5TU1GeXBrNU9qYkZvZjdoMHM5T19kbm5HUGloUQ?oc=5,Bhaskar English,2026-04-19T07:27:31+05:30,en,Maharashtra,Wardha,"(heatwave OR ""heat wave"" OR ""severe heatwave"" OR ""extreme heat"" OR ""heat spell"" OR ""scorching heat"" OR ""blistering heat"" OR ""sweltering heat"" OR ""hot winds"" OR loo OR ""hot loo winds"" OR ""intense heat"" OR ""unbearable heat"" OR ""deadly heat"" OR heat OR ""weather forecast"" OR ""weather update"" OR ""weather alert"" OR ""IMD forecast"" OR ""IMD prediction"" OR ""IMD alert"" OR IMD OR ""rising temperatures"" OR ""temperatures expected to rise"" OR ""relief from heat"" OR ""respite from heat"" OR ""heat respite"" OR ""respite from scorching heat"") Maharashtra","Temperatures hit 45°C in Chhattisgarh & Maharashtra:Ratlam, Umaria in MP among hottest; coolers installed at Ranchi Zoo for animals
The impact of intense heat continued in many parts of the country. On Friday, temperatures crossed 42°C in several cities of Rajasthan, Uttar Pradesh, Madhya Pradesh, Odisha, Telangana and Chhattisgarh.
The highest temperature of 45°C was recorded in Rajnandgaon, Chhattisgarh, and Wardha, Maharashtra. Both cities were the hottest in the country on Friday.
Ratlam and Umaria in Madhya Pradesh were also among the 10 hottest cities. Ratlam recorded 44°C, while Umaria recorded 43.8°C. Because of the heat, school timings have been changed in 13 districts.
As temperatures rise in Jharkhand, special arrangements have been made at Ranchi Zoo to protect animals from the heatwave. The zoo administration has installed air coolers in enclosures for carnivorous animals such as lions, tigers and leopards. Shade has also been created by placing straw over the enclosures.
4 pictures of heat from across the country
In Raipur, Chhattisgarh, women are going out covering their heads and faces with scarves.
Despite the scorching heat in Charminar, Hyderabad, Telangana, tourists arrived with umbrellas to visit.
In a park in Ahmedabad, Gujarat, children were seen playing in a water fountain to cool down.
In Bikaner, Rajasthan, amidst rising heat, the demand for earthen pots has increased.
Weather conditions for the next 2 days
April 20:
- Heatwave conditions are likely in Jharkhand and Odisha, while coastal areas may see hot and humid weather. Some places in Odisha may also experience warm nights.
- Heavy rain is possible in Arunachal Pradesh, Assam and Meghalaya. Thunderstorms are expected in Karnataka, Maharashtra, Chhattisgarh, West Bengal, Sikkim and Telangana.
April 21:
- Heatwave conditions may develop in Jharkhand, Odisha and Rajasthan. Hot and humid weather may continue in Karnataka and Tamil Nadu.
- Heavy rainfall is possible in Arunachal Pradesh, Assam and Meghalaya. Thunderstorms are also likely in parts of Chhattisgarh, Telangana, Maharashtra, West Bengal and Sikkim.
- Lightning alerts have been issued for Andhra Pradesh, Kerala, Goa, Nagaland, Manipur, Mizoram and Tripura.",0.65
