title,url,source,date,language,state,district,search_term,full_text,relevance_score
"सोनम वांगचुक ने सरकार से मीटिंग की, बाहर निकलते दी बड़ी धमकी, अब मसला उनके 'घर' का है | The Lallantop - The Lallantop",https://news.google.com/rss/articles/CBMiuAFBVV95cUxQUUZaYlVQb2xsd2liOXlPZjlfQVduTlN3RllveG9nYnhHMWhETm9RcmExNG1XZmJ3R3dOcGI3WGNEd2kteFZMRkFpTDAwcmdzSUhaT243NC1uNk1fZ3NMT2hxbjdBMUppamhrU1MxWXBzZURIRkw4d2xTMHN2Q3hmSzFqWjdSV28xX1dOVnV3a0FFLU9vRkVsVmlKU1JPZGhTT2p3eXRTcVM5TG84amRZSThzdGJXLVNu0gG-AUFVX3lxTE1Qb0stVWNoODh4LVc5R1F5azNBdE5lUTk1dFl6Z3o2dFlQRGRWVGhKZVBUeWgyaW9ham9ieDNGaFJWNDd1djdIbmVSMmFWRzRReENiLW5FRXhEQnVvMUFFVERGOXlzel9CQ1ZSYnZFMmZmLTFrVzVNS29jd3RpaDhlSnZEVUtIbWlzYko2NmxCUzlvSVAxOG9KVkp1MkFkODZoNVdaczZyNG5RMUUwT3BPbDNhUHZ2SERQWG5DMHc?oc=5,The Lallantop,2026-09-11T12:00:03+05:30,hi,Ladakh,,"(""हीट एक्शन प्लान"" OR ""गर्मी से राहत"" OR चेतावनी OR ""रेड अलर्ट"" OR ""ऑरेंज अलर्ट"" OR ""येलो अलर्ट"" OR एडवाइजरी OR ""राहत सामग्री"" OR ""राहत शिविर"" OR मुआवजा) Ladakh","सोनम वांगचुक की सरकार से मीटिंग, बाहर निकलते ही दी बड़ी चेतावनी, अब मसला 'घर' का है
लद्दाख सोनम वांगचुक का घर है. इसे लेकर उनकी कई मांगें हैं. इनपर केंद्र सरकार और लद्दाख के प्रतिनिधियों के बीच एक बार फिर बातचीत हुई. लेकिन सोनम वांगचुक के मुताबिक कोई समाधान नहीं निकला. बैठक के बाद उन्होंने तंज कसते हुए कहा- “चाय अच्छी थी, लेकिन आगे कुछ नहीं बढ़ा.”
Advertisement
Story Summary
वीडियो: लद्दाख लौटे सोनम वांगचुक ने Gen Z Protest पर क्या कहा?",0.31666666666666665
"सोनम वांगचुक ने दिल्ली में बैठक के बाद गृह मंत्रालय को दी चेतावनी, लद्दाख पर अब क्या होगा? | The Lallantop - The Lallantop",https://news.google.com/rss/articles/CBMiwAFBVV95cUxOQ0p1YzliR24wWVZuWE90X3JLaF9qUjc4TElhNVlsc3p3OFRyRE9pZW14WDgzZFBMWng2NVNjZkZZZTZTMlhVUmdZQWVHUmhraDVCdUQtV2laRTJrX25vaUZQNnUyVjB3UFF4WlY2VkFzeEJqSGo2Tk1SemJET193bG5naGJwMDIxbGVOdjR1dzEyYlViNU94QkVSMmlrQ0lMbW5VTHVIbl9FaFJ2VjYzRXhTMzhQanY5dkVNdXZnQnTSAcYBQVVfeXFMTzVjQlJadGVhdDdjWDNCMDRYeEo3NjB5NVhhUGE1QWQ0cnlaTzNqVVRGNVZaM0RmbWdNS09fNzZuT01lek5GRWF3dVM4S0VxUnRVendhbXd6X0VXMWJReXVDby13YWhGdlhTUU1oM1JqVExyYlRHY3JrNnVjOHlVd3RRSDVuOWRyLVIteVF4RVVmNS00YzJqNWliTjVtYXRzMnZMOEhqS0tzZm9scmlXbF9rMm5kaXJEZ2htLWswdTdjLUFVVVhn?oc=5,The Lallantop,2026-09-11T14:23:06+05:30,hi,Ladakh,,"(""हीट एक्शन प्लान"" OR ""गर्मी से राहत"" OR चेतावनी OR ""रेड अलर्ट"" OR ""ऑरेंज अलर्ट"" OR ""येलो अलर्ट"" OR एडवाइजरी OR ""राहत सामग्री"" OR ""राहत शिविर"" OR मुआवजा) Ladakh","सोनम वांगचुक ने दिल्ली में बैठक के बाद गृह मंत्रालय को दी चेतावनी, लद्दाख पर अब क्या होगा?
केंद्र और लद्दाख के प्रतिनिधियों के बीच बातचीत में प्रमुख मांगों पर कोई बड़ा समाधान नहीं निकला. राज्य का दर्जा और छठी अनुसूची जैसी मांगों पर अक्टूबर में फिर बातचीत हो सकती है.",0.5166666666666666
"'न राज्य था, ना बनेगा...', लद्दाख की मुख्य मांग खारिज; केंद्र के नए प्रस्ताव पर क्या बोले स्थानीय संगठन? - ladakh neither was statehood nor will be says ashish kundra center purposed a new model what reaction kda and lab - jagran.com",https://news.google.com/rss/articles/CBMihAJBVV95cUxOSzhyTG53dzJzR2F5VGc4dXZSSkcwTGtyTDJnN0c1RmV4cFFQZE54dWhHQTUyM2pvWktTNEg0TDZHRmpCaWtHbV9tM3dRWUF6bGtiV2xBUTI0WWVZNG9ldWh4aG95TzNiRFozVWFBOXY2MjhZYWoydy15MVl0XzF2TVdNTDlVQ0tGT1BFVW9aSXZqbC1CbWExY3VfN1dfamVLcFJmQUxkNWZDcGJ4SzFVMFBpTmVxWG5idS1SSGhsQXp1eVE0VFdnbE5zb3RfU2c0MHBQbHF5Q2s2MDhSTG1SSmVRd1lRdVRwWWVMOU9yLXFWVXB2VkF1aUU4aFI5WHB5Ml9tZw?oc=5,jagran.com,2026-09-11T09:00:00+05:30,hi,Ladakh,,"(""हीट एक्शन प्लान"" OR ""गर्मी से राहत"" OR चेतावनी OR ""रेड अलर्ट"" OR ""ऑरेंज अलर्ट"" OR ""येलो अलर्ट"" OR एडवाइजरी OR ""राहत सामग्री"" OR ""राहत शिविर"" OR मुआवजा) Ladakh","'न राज्य था, ना बनेगा...', लद्दाख की मुख्य मांग खारिज; केंद्र के नए प्रस्ताव पर क्या बोले स्थानीय संगठन?
केंद्र सरकार ने लद्दाख को राज्य या विधायिका वाला केंद्र शासित प्रदेश बनाने से इनकार कर दिया है, लेकिन एक ""अद्वितीय"" मॉडल पर काम करने पर सहमति जताई है।
HighLights
केंद्र ने लद्दाख को राज्य या विधायिका वाला UT बनाने से इनकार
एक ""अद्वितीय"" मॉडल पर सहमति, निर्वाचित निकाय को मिलेंगी शक्तियां
लद्दाख के स्थानीय संगठनों ने केंद्र के प्रस्ताव पर जताई निराशा
राज्य ब्यूरो, जम्मू। केंद्र सरकार ने लद्दाख को राज्य या विधायिका वाला केंद्र शासित प्रदेश बनाने से फिलहाल इनकार कर दिया है। गृह मंत्रालय ने लद्दाख के नेताओं से अनुच्छेद 371 के मसौदे से पहले लद्दाख के प्रस्तावित राजनीतिक ढांचे से संबंधित 8-10 प्रमुख मुद्दों पर विचार-विमर्श करने और आम सहमति पर पहुंचने को कहा है।
केंद्र व लद्दाख के नेतृत्व ने एक ऐसे ""अद्वितीय"" मॉडल पर काम करने पर सहमति जताई है जो एक निर्वाचित निकाय को विधायी, कार्यकारी व वित्तीय शक्तियां प्रदान करेगा।
यह भी स्पष्ट किया गया है कि प्रस्तावित व्यवस्था लद्दाख को राज्य का दर्जा बहाल करने के बराबर नहीं होगी। गत बुधवार को नई दिल्ली में हुई गृह मंत्रालय की सब कमेटी की बैठक में यह बातें रखी गईं। केंद्र व लद्दाख के प्रतिनिधियों के बीच अगली बैठक अक्टूबर के पहले पखवाड़े में होगी।
आशीष कुंद्रा ने और क्या बताया?
लद्दाख में वीरवार को संवाददाता सम्मेलन में मुख्यसचिव आशीष कुंद्रा ने बताया कि लद्दाख के लिए एक विशेष संवैधानिक ढांचे के तहत केंद्र शासित प्रदेश स्तर की निर्वाचित संस्था बनाने के प्रस्ताव पर चर्चा आगे बढ़ी है।
एलएबी और केडीए के प्रतिनिधियों ने इस बात पर सहमति जताई है कि प्रस्तावित केंद्र शासित प्रदेश स्तरीय निकाय के चुनाव लद्दाख स्वायत्त पहाड़ी विकास परिषदों के माध्यम से अप्रत्यक्ष रूप से कराने के बजाय सीधे निर्वाचन क्षेत्रों के माध्यम से कराए जाने चाहिए।
एलएएचडीसी व केंद्र शासित प्रदेश स्तर के निकाय के बीच संबंधों को लेकर कुछ सवाल हैं। यह तय होना जरूरी है कि एलएएचडीसी के अधिकार क्षेत्र में कौन सी शक्तियां आएंगी व केंद्र शासित प्रदेश स्तर के निकाय के अधिकार क्षेत्र में कौन सी। कहा, केंद्र सरकार लद्दाख पर ऐसा कोई मॉडल थोपना नहीं चाहती जो वहां के लोगों को स्वीकार्य न हो।

सिद्धांतों पर सहमति बन जाने के बाद विधेयक का कानूनी मसौदा तैयार किया जाएगा। लद्दाख कभी राज्य नहीं था। यह न तो राज्य होगा और न ही पारंपरिक अर्थों में विधायिका वाला केंद्र शासित प्रदेश।
छठी अनुसूची में लद्दाख को शामिल करने की मूल मांग पर केंद्र के साथ चर्चा के बाद वर्तमान प्रस्ताव सामने आया है। 24 सितंबर की घटना पर वापस लेने के लिए पहचाने गए मामलों को उपराज्यपाल के पास भेजा जाएगा, जबकि मुआवजे का प्रस्ताव भी उनके विचारार्थ भेजा जाएगा।
लद्दाख के संगठनों में निराशा
लेह एपेक्स बाडी (एलएबी) व कारगिल डेमोक्रेटिक अलायंस (केडीए) के नेताओं ने गृह मंत्रालय की बैठक की संज्ञा व्यंगकार जसपाल भट्टी की बैठकों से करते हुए कहा कि इससे लद्दाखियों के विश्वास में कमी व अविश्वास बढ़ा है।
दिल्ली में वीरवार की शाम संवाददाता सम्मेलन में लद्दाख के संगठनों के पदाधिकारियों ने आरोप लगाया कि सब कमेटी की बैठक का उद्देश्य 10 सितंबर से प्रस्तावित लेह से कारगिल पदयात्रा से लोगों का ध्यान भटकाना हो सकता है।
उनके द्वारा गृह मंत्रालय को भेजी गई मांगों की सूची पर कोई चर्चा नहीं हुई। संवाददाता सम्मेलन में लेह अपेक्स बॉडी के सह अध्यक्ष छेरिंग दोरजे, सोनम वांगचुक, केडीए के असगर अली करबलई, सज्जाद कारगिली के साथ लद्दाख के सांसद मोहम्मद हनीफा जान मौजूद रहे।",0.0
"लद्दाख में फिर बढ़ा असंतोष, MHA बैठक से निराश संगठन; सोनम वांगचुक ने दी 19 सितंबर से आंदोलन की चेतावनी - Devbhoomi News",https://news.google.com/rss/articles/CBMiiwFBVV95cUxNT2RYSE9SQlpxV3JZQ2NRRTFOaDc4MnltTXlROFVqbG9hZ1dfdGJFa3IySTA2U191dnZKTFExdEkwcmhnY2prM1dXTUtaSWI5RG1zWEhjSlZEUHlDbE1LZ0Y5dmE3RnBGSlRNNnk0MmFUR0xPV091d0dvalVIV3I4WUQ5ZXVUZU1WS0sw?oc=5,Devbhoomi News,2026-09-11T12:22:55+05:30,hi,Ladakh,,"(""हीट एक्शन प्लान"" OR ""गर्मी से राहत"" OR चेतावनी OR ""रेड अलर्ट"" OR ""ऑरेंज अलर्ट"" OR ""येलो अलर्ट"" OR एडवाइजरी OR ""राहत सामग्री"" OR ""राहत शिविर"" OR मुआवजा) Ladakh","लद्दाख के राजनीतिक और सामाजिक संगठनों तथा केंद्र सरकार के बीच लंबे समय से चल रही बातचीत के बावजूद कोई ठोस समाधान सामने नहीं आने से एक बार फिर तनाव बढ़ता दिखाई दे रहा है। लेह एपेक्स बॉडी (LAB) और कारगिल डेमोक्रेटिक अलायंस (KDA) ने गृह मंत्रालय (MHA) की उपसमिति के साथ हुई हालिया बैठक के बाद निराशा जताई है। संगठनों का कहना है कि बैठक में जिस प्रस्तावित निर्वाचित निकाय का ड्राफ्ट सामने आने की उम्मीद थी, वह प्रस्तुत नहीं किया गया। इसी बीच लद्दाख के प्रमुख सामाजिक कार्यकर्ता सोनम वांगचुक ने चेतावनी दी है कि यदि उनकी मांगों पर ठोस प्रगति नहीं हुई तो 19 सितंबर से नए सिरे से आंदोलन शुरू किया जा सकता है।
यह घटनाक्रम ऐसे समय सामने आया है जब केंद्र और लद्दाख के प्रतिनिधियों के बीच पिछले कई महीनों से राजनीतिक प्रतिनिधित्व, संवैधानिक सुरक्षा और स्थानीय प्रशासन को अधिक अधिकार देने को लेकर बातचीत जारी है। सितंबर की शुरुआत में LAB ने प्रस्तावित विरोध कार्यक्रमों को केंद्र के साथ होने वाली वार्ता के मद्देनजर स्थगित किया था, लेकिन साथ ही यह भी स्पष्ट किया था कि बातचीत विफल रहने पर आंदोलन को और तेज किया जाएगा।
बैठक में क्या हुआ?
MHA की उपसमिति के साथ बैठक में लद्दाख के दोनों प्रमुख प्रतिनिधि संगठनों ने स्थानीय लोगों की लंबे समय से चली आ रही मांगों को दोहराया। इन मांगों में एक निर्वाचित विधायी निकाय, भूमि और पर्यावरण की सुरक्षा, सांस्कृतिक पहचान की रक्षा तथा प्रशासनिक फैसलों में स्थानीय लोगों की अधिक भागीदारी प्रमुख हैं।
संगठनों को उम्मीद थी कि केंद्र सरकार प्रस्तावित निर्वाचित निकाय के स्वरूप से संबंधित ड्राफ्ट उनके सामने रखेगी। हालांकि, ऐसा नहीं होने से प्रतिनिधिमंडल में निराशा पैदा हुई। रिपोर्ट के मुताबिक, बातचीत में कुछ मुद्दों पर प्रगति के संकेत जरूर मिले, लेकिन संगठनों को जिस ठोस दस्तावेज और स्पष्ट रोडमैप की अपेक्षा थी, वह बैठक में उपलब्ध नहीं कराया गया।
लद्दाख की मुख्य मांगें क्या हैं?
लद्दाख के सामाजिक और राजनीतिक संगठन लंबे समय से केंद्र से व्यापक संवैधानिक और प्रशासनिक सुरक्षा की मांग कर रहे हैं। इनमें छठी अनुसूची के तहत सुरक्षा, भूमि और प्राकृतिक संसाधनों पर स्थानीय नियंत्रण, स्थानीय लोगों के लिए राजनीतिक प्रतिनिधित्व तथा क्षेत्र की संस्कृति और भाषा के संरक्षण जैसे मुद्दे शामिल हैं।
हाल की बातचीत में भूमि, संस्कृति एवं भाषा, जंगलों और प्राकृतिक संसाधनों से जुड़े मामलों में विधायी अधिकार देने की संभावना पर भी चर्चा हुई है। LAB और KDA ने इसे बातचीत में एक महत्वपूर्ण प्रगति के रूप में देखा था।लेकिन संगठनों की चिंता यह है कि केवल सिद्धांत रूप में सहमति पर्याप्त नहीं होगी। उन्हें ऐसे ठोस संवैधानिक और कानूनी प्रावधान चाहिए जिनसे स्थानीय समुदायों के अधिकार लंबे समय तक सुरक्षित रह सकें।
Article 371 के तहत सुरक्षा पर भी चर्चा
लद्दाख के मुख्य सचिव आशीष कुंद्रा ने हालिया घटनाक्रम के बीच संकेत दिया है कि केंद्र शासित प्रदेश में स्थानीय आबादी के लिए संविधान के अनुच्छेद 371 के तहत सुरक्षा की दिशा में भी काम किया जा रहा है। इसके साथ ही एक ऐसे निर्वाचित निकाय की बात सामने आई है जिसके पास विधायी और वित्तीय अधिकार हो सकते हैं।
हालांकि, ऐसी व्यवस्था लागू करने के लिए संवैधानिक संशोधन की आवश्यकता पड़ सकती है। मुख्य सचिव ने संकेत दिया कि इस प्रक्रिया में समय लगेगा और संसद में व्यापक राजनीतिक सहमति की जरूरत होगी। केंद्र की ओर से भी लद्दाख के प्रतिनिधियों से धैर्य रखने की अपील की गई है।
सोनम वांगचुक ने दी आंदोलन की चेतावनी
बैठक के बाद सोनम वांगचुक का रुख एक बार फिर कड़ा हो गया है। उन्होंने संकेत दिया है कि यदि केंद्र की ओर से उनकी मांगों पर ठोस प्रगति नहीं होती है, तो 19 सितंबर से आंदोलन फिर शुरू किया जा सकता है। यह चेतावनी पिछले वर्ष लद्दाख में हुए आंदोलन और हिंसक घटनाक्रम की पृष्ठभूमि में खास महत्व रखती है।
वांगचुक पहले भी केंद्र से ठोस कार्रवाई की मांग कर चुके हैं। सितंबर की शुरुआत में उन्होंने कहा था कि यदि सरकार महत्वपूर्ण मुद्दों पर वास्तविक प्रगति नहीं करती है तो LAB को बड़े पैमाने पर आंदोलन शुरू करने के लिए मजबूर होना पड़ सकता है।
आंदोलन स्थगित करने के पीछे क्या था कारण?
गौरतलब है कि LAB ने पहले सितंबर में प्रस्तावित विरोध मार्चों को स्थगित करने का फैसला किया था। इसका एक प्रमुख कारण केंद्र सरकार द्वारा 9 सितंबर को बातचीत का नया दौर निर्धारित करना था। संगठन ने बातचीत को एक अवसर देते हुए आंदोलन को अस्थायी रूप से टाल दिया था। हालांकि उसने साफ कर दिया था कि यदि वार्ता से कोई ठोस परिणाम नहीं निकलता, तो विरोध फिर शुरू किया जाएगा।
अब बैठक के बाद संगठनों की निराशा यह संकेत देती है कि बातचीत के बावजूद दोनों पक्षों के बीच अपेक्षाओं का अंतर बना हुआ है।
केंद्र के सामने चुनौती
केंद्र सरकार के सामने सबसे बड़ी चुनौती लद्दाख के लोगों की राजनीतिक और संवैधानिक मांगों को पूरा करने तथा संवैधानिक प्रक्रिया के बीच संतुलन बनाने की है। सरकार का रुख यह रहा है कि लद्दाख की आकांक्षाओं को पूरा करने के लिए बातचीत और संवैधानिक प्रक्रिया के जरिए समाधान तलाशा जा रहा है।
दूसरी ओर, स्थानीय संगठन तत्काल और स्पष्ट परिणाम चाहते हैं। उनका तर्क है कि लद्दाख की भौगोलिक, सांस्कृतिक और पर्यावरणीय विशिष्टताओं को देखते हुए स्थानीय लोगों को निर्णय प्रक्रिया में पर्याप्त अधिकार मिलना जरूरी है।
आगे और समाचार पढ़े:
- देशभर में बैंक कर्मचारियों की हड़ताल, शाखाओं का कामकाज ठप; 5 दिन की कार्य-सप्ताह समेत इन मांगों को लेकर प्रदर्शन
- Blockchain Technology क्या है? आसान भाषा में इसके काम करने का तरीका समझिए
- Modi-Xi Meet: Trade, Border Issues Take Centre Stage as Xi Jinping Begins 24-Hour India Visit
अब आगे क्या?
अब निगाहें केंद्र और लद्दाख प्रतिनिधियों के बीच होने वाली अगली बातचीत पर टिकी हैं। यदि सरकार निर्वाचित निकाय, संवैधानिक सुरक्षा और स्थानीय अधिकारों को लेकर स्पष्ट रोडमैप सामने रखती है, तो तनाव कम होने की संभावना है। लेकिन यदि बातचीत फिर किसी ठोस निष्कर्ष के बिना समाप्त होती है, तो 19 सितंबर से प्रस्तावित आंदोलन केंद्र के लिए नई चुनौती बन सकता है।
लद्दाख में पिछले कुछ वर्षों से राजनीतिक प्रतिनिधित्व और संवैधानिक सुरक्षा का सवाल लगातार प्रमुख होता गया है। इसलिए आने वाले दिनों में सरकार का अगला कदम और LAB-KDA की रणनीति दोनों महत्वपूर्ण होंगे।
निष्कर्ष
लद्दाख को लेकर केंद्र और स्थानीय संगठनों के बीच बातचीत फिलहाल निर्णायक मोड़ पर पहुंचती दिखाई दे रही है। MHA की हालिया बैठक में प्रस्तावित निर्वाचित निकाय का ड्राफ्ट सामने नहीं आने से LAB और KDA में निराशा है। दूसरी ओर, केंद्र का कहना है कि लद्दाख की आकांक्षाओं को पूरा करने की दिशा में काम जारी है और कुछ प्रस्तावों के लिए संवैधानिक संशोधन जैसी जटिल प्रक्रिया आवश्यक है।
सोनम वांगचुक की 19 सितंबर से आंदोलन की चेतावनी ने मामले की गंभीरता बढ़ा दी है। अब सरकार के सामने समय रहते ऐसा समाधान पेश करने की चुनौती है जो लद्दाख की राजनीतिक, सांस्कृतिक और पर्यावरणीय चिंताओं को ठोस संवैधानिक सुरक्षा दे सके और क्षेत्र में दोबारा व्यापक असंतोष की स्थिति पैदा न होने दे।",0.5166666666666666
