title,url,source,date,language,state,district,search_term,full_text,relevance_score
MP Weather: MP में गर्मी का सितम! और बढ़ेगा तापमान? Amar Ujala News - Amar Ujala,https://news.google.com/rss/articles/CBMiygFBVV95cUxPUUJqdTFZbGRNekR2Ylp1TGd2OTRKLWFoLUlPTFJuaFZiZ1lFRXJkN1N4SHpOMWY0a0hNanFJMEZPX1drMEJmSlpDWXF4djVvalJhMUNmb0xJVUVkbVFzN2lLNUlfZmwzVDF3R00wTDNoMmVETmc4VzJuRDRBSmktU3lyWW0zeGhTcG1iaGg0NFRlZWxKdnMxc0E2Sko2RldURzkwS2h4UzdadG5VRUlfQTNLN3VFVXoxaUVyY2FhSEl1NzdqZnVDdnhn0gHPAUFVX3lxTE02eHhndFVJalFFdEVVd3A0aFBNY3d0RkN5Ym9IeElybDREVFJnS0ZTYnlBemFmVTlPMHdkazNaUlpDcWwzTDlrQTBQWEJHLUc5X21ibXJTQlptRVVkNFIwQlFyNWFQS0pxQ0duWGZhbVlabFNFMkZYcEhxMUN5dXBrWm5VVFBwWUpUa0pDRlQ2bEd4OW9jZUxfTDI2RENTdzVpZGM4RXhkSWZqdXdpbVNBaW9nS25TQUdLZEJJeFBEc2pIWUF4UnVrN2lOVTBpRQ?oc=5,Amar Ujala,2026-03-07T11:15:51+05:30,hi,Madhya Pradesh,,"(लू OR ""लू चलना"" OR ""भीषण गर्मी"" OR ""प्रचंड गर्मी"" OR ""कड़ी धूप"" OR ""तेज धूप"" OR ""गर्म हवा"" OR ""उष्ण लहर"" OR ""ताप लहर"" OR ""हीट वेव"" OR ""झुलसाने वाली गर्मी"" OR ""तपती गर्मी"" OR ""भयंकर गर्मी"" OR ""गर्मी का कहर"" OR ""गर्मी का प्रकोप"" OR ""अत्यधिक गर्मी"") Madhya Pradesh","Hindi News
›
Video
›
Madhya Pradesh
›
MP Weather: Heat wave grips MP! Will temperatures rise further? Amar Ujala News
{""_id"":""69abbb8faa8711998e0dc9d4"",""slug"":""mp-weather-heat-wave-grips-mp-will-temperatures-rise-further-amar-ujala-news-2026-03-07"",""type"":""video"",""status"":""publish"",""title_hn"":""MP Weather: MP में गर्मी का सितम! और बढ़ेगा तापमान? Amar Ujala News"",""category"":{""title"":""India News"",""title_hn"":""देश"",""slug"":""india-news""}}
MP Weather: MP में गर्मी का सितम! और बढ़ेगा तापमान? Amar Ujala News
अमर उजाला नेटवर्क Tanmay Baranwal Updated Sat, 07 Mar 2026 11:15 AM IST
Link Copied
MP में मार्च की शुरुआत में ही गर्मी काफी तेज हो गई है। कई इलाकों का पारा 30.C के पार दर्ज किया गया है। वहीं बात अगर करें तो नर्मदापुरम 38.1 डिग्री के साथ यहां का मौसम सबसे गर्म रहा। मौसम विभाग के अनुसार साफ आसमान और तेज धूप के कारण तापमान बढ़ रहा है। लोगों को दोपहर 12 से 3 बजे के बीच धूप से बचने और पर्याप्त पानी पीने की सलाह दी गई है।
एड फ्री अनुभव के लिए अमर उजाला प्रीमियम सब्सक्राइब करें
अमर उजाला प्रीमियम वीडियो सिर्फ सब्सक्राइबर्स के लिए उपलब्ध है
प्रीमियम वीडियो
सभी विशेष आलेख
फ्री इ-पेपर
सब्सक्राइब करें
Next Article
Disclaimer
हम डाटा संग्रह टूल्स, जैसे की कुकीज के माध्यम से आपकी जानकारी एकत्र करते हैं ताकि आपको बेहतर और व्यक्तिगत अनुभव प्रदान कर सकें और लक्षित विज्ञापन पेश कर सकें। अगर आप साइन-अप करते हैं, तो हम आपका ईमेल पता, फोन नंबर और अन्य विवरण पूरी तरह सुरक्षित तरीके से स्टोर करते हैं। आप कुकीज नीति पृष्ठ से अपनी कुकीज हटा सकते है और रजिस्टर्ड यूजर अपने प्रोफाइल पेज से अपना व्यक्तिगत डाटा हटा या एक्सपोर्ट कर सकते हैं। हमारी Cookies Policy, Privacy Policy और Terms & Conditions के बारे में पढ़ें और अपनी सहमति देने के लिए Agree पर क्लिक करें।",0.31666666666666665
"MP Weather Today: मार्च की शुरुआत में ही तपने लगा एमपी, पारा 38 डिग्री पार, दोपहर में धूप से बचने की सलाह - Amar Ujala",https://news.google.com/rss/articles/CBMi-AFBVV95cUxQQzNMTHpoaGZfZW13dE9COG1XeTZWdlFxLXZrS0tfdVhmZjFoWVg2Qi04LVlRMmRVSGpJcUFNVzlRckpLM0RVcmdCbHJHV1V5cmFHeG5TMTdoXzZlX0x2MGRaQ0RpNnBDSEwzWV9TQnRndFFneHdaWkpGbVdkc29OV1NYN1hzaVRiN29hVUcycXhlY2FzRXBodFVJcWl5V0JBLXZQV3psVERYQWw5NFF5NXNUS0VadXNYeEN6dEttbnFtQTZTU1RHQWc1RkRuQkhTOHBTd1hFSURKRmJLckxtRmhkMl9Wa3lrazBfX1FKSEduQm4xUGcxT9IB_gFBVV95cUxQcVByMTdBbTM2cmlscUlGRDQ2aVFmM2ZXNEV3NnFNZHdDODJ5LUZtc3JzVFVRbTlNRmFIYndBQ3hBY3FfOHpWYlEzajNmRm5tMjRCUGd1THVvR3V0R0tSdEE3Z1cxeFZiekRfSW9qazlUMzJ6YUtaYUxYejUxdVBTVFZHY1lYcmZBQUpjLURpUC1rWU1KVHplb0c0clhpSzFyWW11ZnpkaEZrTjRXX2RKTjctLTZfbUtoN2wtR21nby1GUWpKUkI1NExNXzJTaG5DNTVHQXNkNl9uTFAyc3JlU1djVzFYcXE4NVNmMFE5RnJURXpySVRKS2xFSll1UQ?oc=5,Amar Ujala,2026-03-07T07:33:17+05:30,hi,Madhya Pradesh,,"(""पारा चढ़ा"" OR ""पारा पहुंचा"" OR तापमान OR ""तापमान बढ़ा"" OR ""रिकॉर्ड तोड़ गर्मी"" OR ""डिग्री सेल्सियस"" OR ""पारा उबला"" OR ""अधिकतम तापमान"") Madhya Pradesh","MP Weather Today: मार्च की शुरुआत में ही तपने लगा एमपी, पारा 38 डिग्री पार, दोपहर में धूप से बचने की सलाह
मध्यप्रदेश में मार्च की शुरुआत में ही गर्मी तेज हो गई है। नर्मदापुरम 38.1 डिग्री के साथ सबसे गर्म रहा। मौसम विभाग के अनुसार साफ आसमान और तेज धूप के कारण तापमान बढ़ रहा है। लोगों को दोपहर 12 से 3 बजे के बीच धूप से बचने और पर्याप्त पानी पीने की सलाह दी गई है।
विस्तार
साफ आसमान से तेज हुई गर्मी
मौसम विभाग के अनुसार प्रदेश के पूर्वी हिस्से में एक टर्फ लाइन और चक्रवाती परिसंचरण सक्रिय है, लेकिन इसका प्रभाव प्रदेश के अधिकांश हिस्सों में नहीं पड़ रहा है। आसमान साफ रहने से सूरज की किरणें सीधे जमीन पर पड़ रही हैं, जिससे दिन के तापमान में तेजी से बढ़ोतरी हो रही है।
दोपहर में सतर्क रहने की सलाह
प्रदेश में बढ़ती गर्मी को देखते हुए मौसम केंद्र भोपाल ने लोगों के लिए सावधानी संबंधी दिशा-निर्देश जारी किए हैं। वरिष्ठ मौसम वैज्ञानिक डॉ. दिव्या ई. सुरेंद्रन के मुताबिक दोपहर 12 से 3 बजे के बीच धूप सबसे तेज रहती है, इसलिए इस दौरान अनावश्यक रूप से बाहर निकलने से बचना चाहिए। लोगों को पर्याप्त पानी पीने, शरीर को हाइड्रेट रखने, हल्के और ढीले सूती कपड़े पहनने तथा धूप में निकलते समय सिर और मुंह ढंकने की सलाह दी गई है। बच्चों, बुजुर्गों और बीमार व्यक्तियों का विशेष ध्यान रखने को कहा गया है।

जल्द 40 डिग्री तक पहुंच सकता है पारा
मौसम विभाग के मुताबिक अगले दो दिनों में प्रदेश के अधिकतम तापमान में करीब 3 से 4 डिग्री तक बढ़ोतरी हो सकती है। ऐसे में मार्च के पहले ही पखवाड़े में कई शहरों में तापमान 40 डिग्री के आसपास पहुंचने की संभावना है।

अप्रैल-मई में चलेगी लू
मौसम वैज्ञानिकों का कहना है कि इस बार अप्रैल और मई में गर्मी ज्यादा तीखी रहने की संभावना है। इन महीनों में प्रदेश के कई इलाकों में करीब 15 से 20 दिनों तक लू चल सकती है। हालांकि मार्च में फिलहाल लू चलने की आशंका नहीं जताई गई है। पिछले वर्षों के आंकड़ों के अनुसार मार्च में मध्यप्रदेश में दिन गर्म और रातें अपेक्षाकृत ठंडी रहती हैं। कई बार इस महीने में बारिश भी होती है। इस बार भी ऐसा ही ट्रेंड रहने की संभावना है। भोपाल, इंदौर और उज्जैन में दिन का तापमान 40 डिग्री के पार जा सकता है, जबकि रात का तापमान 10 से 17 डिग्री के बीच रहने का अनुमान है।
रहें हर खबर से अपडेट, डाउनलोड करें Android Hindi News App, iOS Hindi News App और Amarujala Hindi News APP अपने मोबाइल पे|
Get all India News in Hindi related to live update of politics, sports, entertainment, technology and education etc. Stay updated with us for all breaking news from India News and more news in Hindi.",0.0
"MP में कहीं 'लू' की आहट तो कहीं राहत! नर्मदापुरम में पारा 39°C के पार, तेजी से बढ़ रहा तापमान - News18 Hindi",https://news.google.com/rss/articles/CBMikwJBVV95cUxPOHpLMHFMczdLQW5HQVQ0bHNLTzZPM0c4cFlXZEJ3N1VFSGFsVHV5bFZrV2xndE11YlhESDNBZmJCcUZuTHFrRzJOT3c0OFdoTVlSZm1tVnlWN1BZU1U5MUh1blM5c0k5MDRobWNWN3dCS2djWE5oSWRsZHNkd1BFLVJjaE1oWTRsNFdmc3FtQnFDUjZGTXJNbHRPQ1hmNHQ0aXd1Q29INDNFT3FlbEU4TG9ZV1p2RDlQYkFzbDZRU0dXRXNSM25CWXBZZm9FUFVYcGdIOTQxYW02bXF1SS1rZm1faHJoSjRfcThySzFDOXFXaXE0NXRsUDZZcDhocWlFWU0wVlBEbXNpVmpvcnhjeTFtRdIBmAJBVV95cUxQNWNkNE1wanphNTVZNEQxeDExd0IzQkFKUldMTmk0dWNqV1ZQcHZyTXpqNHIxc2lUWnZXdjNqZWxlcjJPaEhqQnJBNzlvUzlKZ3dkZ2Y2VEZtaWlySUtZU2phcXhjWUNVNWVyOW1jclJuX2dJRmdDeFo4WktsakRKalNzeUJPOEhJV3hKQmlnR0NsWWg1NEpySUtWNElJVmZrYnk0LUprOGZ3UVpSdUtwNjZWMExucTRUdmZOeTBldXd5UVBvcnJ0MzMyYlFvRHgzQ2RLVlROWVp3YndOZWV2eHZhUHktWTVOZ2kwNmlwWU1BN1NMV1VSQk0yZFd0Wnd1MGttQXYwSXRtUkNvaWZ2QnpZcDlWOERv?oc=5,News18 Hindi,2026-03-07T06:45:35+05:30,hi,Madhya Pradesh,,"(""पारा चढ़ा"" OR ""पारा पहुंचा"" OR तापमान OR ""तापमान बढ़ा"" OR ""रिकॉर्ड तोड़ गर्मी"" OR ""डिग्री सेल्सियस"" OR ""पारा उबला"" OR ""अधिकतम तापमान"") Madhya Pradesh","MP में कहीं 'लू' की आहट तो कहीं राहत! नर्मदापुरम में पारा 39°C के पार, तेजी से बढ़ रहा तापमान
Last Updated:
MP ka mausam: मध्यप्रदेश में होली के बाद मौसम का मिजाज बदलता नजर आ रहा है और तापमान में बढ़ोतरी दर्ज की जा रही है. मौसम विभाग के अनुसार पश्चिमी विक्षोभ के असर से कई जिलों में हल्के बादल छाए हुए हैं. आने वाले दिनों में दिन का तापमान 2 से 3 डिग्री तक बढ़ सकता है जिससे लोगों को गर्मी का एहसास होगा. प्रदेश के कई जिलों में मौसम शुष्क रहने की संभावना भी जताई गई है. जानिए भोपाल, इंदौर, जबलपुर और ग्वालियर समेत बड़े शहरों में कैसा रहेगा मौसम.
MP Weather News: मध्यप्रदेश में मौसम एक बार फिर बदलता नजर आ रहा है. पश्चिमी विक्षोभ के असर से प्रदेश के कई हिस्सों में हल्के बादल दिखाई दे रहे हैं और तापमान में भी बढ़ोतरी दर्ज की जा रही है. मौसम विभाग के अनुसार आने वाले दिनों में दिन का तापमान 2 से 3 डिग्री तक बढ़ सकता है.
होली के बाद मौसम का यह बदलाव लोगों को हल्की गर्मी का एहसास करा रहा है. फिलहाल कुछ जिलों में बादल छाए रहने की संभावना है, हालांकि अगले 24 घंटों में मौसम साफ रहने की उम्मीद जताई गई है.
इन जिलों में दर्ज हुआ सबसे ज्यादा और सबसे कम तापमान
प्रदेश में नर्मदापुरम सबसे गर्म जिला रहा, जहां अधिकतम तापमान 39.4 डिग्री सेल्सियस दर्ज किया गया. वहीं न्यूनतम तापमान की बात करें तो पचमढ़ी में 10.4 डिग्री सेल्सियस रिकॉर्ड किया गया.
प्रदेश में नर्मदापुरम सबसे गर्म जिला रहा, जहां अधिकतम तापमान 39.4 डिग्री सेल्सियस दर्ज किया गया. वहीं न्यूनतम तापमान की बात करें तो पचमढ़ी में 10.4 डिग्री सेल्सियस रिकॉर्ड किया गया.
इसके अलावा कटनी के करौंदी में 11.2 डिग्री, मंदसौर में 11.6 डिग्री, शाजापुर में 12.7 डिग्री और शहडोल में 13 डिग्री सेल्सियस तापमान दर्ज किया गया. मौसम वैज्ञानिकों के मुताबिक फिलहाल प्रदेश में मौसम स्थिर है, लेकिन दिन के तापमान में बढ़ोतरी की संभावना बनी हुई है.
Advertisement
बड़े शहरों में ऐसा रहा तापमान
प्रदेश के बड़े शहरों की बात करें तो भोपाल में न्यूनतम तापमान 16.4 डिग्री सेल्सियस दर्ज किया गया, जबकि इंदौर में 14.2 डिग्री और जबलपुर में 17.6 डिग्री सेल्सियस रहा. ग्वालियर में न्यूनतम तापमान 18.1 डिग्री और उज्जैन में 14.5 डिग्री सेल्सियस दर्ज किया गया.
प्रदेश के बड़े शहरों की बात करें तो भोपाल में न्यूनतम तापमान 16.4 डिग्री सेल्सियस दर्ज किया गया, जबकि इंदौर में 14.2 डिग्री और जबलपुर में 17.6 डिग्री सेल्सियस रहा. ग्वालियर में न्यूनतम तापमान 18.1 डिग्री और उज्जैन में 14.5 डिग्री सेल्सियस दर्ज किया गया.
अधिकतम तापमान की बात करें तो भोपाल में 35.4 डिग्री, इंदौर में 36.2 डिग्री, जबलपुर में 35.6 डिग्री, ग्वालियर में 35.7 डिग्री और उज्जैन में 35.8 डिग्री सेल्सियस दर्ज किया गया.
आने वाले दिनों में कैसा रहेगा मौसम
मौसम विभाग के अनुसार 9 मार्च को एक नया पश्चिमी विक्षोभ पश्चिमी हिमालय क्षेत्र को प्रभावित कर सकता है. उत्तर-पश्चिम भारत के ऊपर ऊपरी हवा में तेज रफ्तार की हवाएं भी सक्रिय हैं.
मौसम विभाग के अनुसार 9 मार्च को एक नया पश्चिमी विक्षोभ पश्चिमी हिमालय क्षेत्र को प्रभावित कर सकता है. उत्तर-पश्चिम भारत के ऊपर ऊपरी हवा में तेज रफ्तार की हवाएं भी सक्रिय हैं.
हालांकि फिलहाल मध्यप्रदेश में मौसम सामान्य बना रहने की संभावना है. दिन में तेज धूप और शाम के समय हल्का शुष्क मौसम देखने को मिल सकता है. आने वाले दिनों में तापमान में धीरे-धीरे बढ़ोतरी होने की संभावना भी जताई गई है.
About the Author
Shweta Singh
Shweta Singh, currently working with News18MPCG (Digital), has been crafting impactful stories in digital journalism for more than two years. From hyperlocal issues to politics, crime, astrology, and lifestyle,...और पढ़ें
और पढ़ें",0.0
