title,url,source,date,language,state,district,search_term,full_text,relevance_score
മലപ്പുറത്ത് കളിച്ചുകൊണ്ടിരുന്ന നാലുവയസ്സുകാരിക്ക് സൂര്യാതപമേറ്റു; സംസ്ഥാനത്ത് ഉഷ്ണതരംഗ മുന്നറിയിപ്പ് - Express Kerala,https://news.google.com/rss/articles/CBMi2AFBVV95cUxNak1OZ194MGtpY1lKM1FXckVrRThES3ZDdEswR2d5LWl3dkVibk1FdExBS0NGaXVSdFpWN1lYbnN1aW5RUzEwdHlRZnZXTk5KZ19NUTNYdzYwcXZ1NVhTUEp1UDhYY29pdThWaUh2OHpBbFlLVlpNaEpHdU1CcVFfQk05VVkwSGRjR1p0aDRvZThZU2ZocGFMSmZIa3ZYZ3BCLWVqLXk3ZnNocGd3MFM4X193dlpOT3B5V0FZaXVuSkp2SGt3cHQ5cmVlcE16X2pqRFlJWnpRbXQ?oc=5,Express Kerala,2026-04-23T14:22:42+05:30,ml,Kerala,Malappuram,"(ദുരിതാശ്വാസം OR മുന്നറിയിപ്പ് OR ""റെഡ് അലര്‍ട്ട്"" OR ""ഓറഞ്ച് അലര്‍ട്ട്"" OR ""യെല്ലോ അലര്‍ട്ട്"" OR ""ദുരിതാശ്വാസ ക്യാമ്പ്"" OR നഷ്ടപരിഹാരം) Kerala","മലപ്പുറം വണ്ടൂരിൽ വീടിന്റെ മുറ്റത്ത് കളിച്ചുകൊണ്ടിരുന്ന ഇസാ ജോൺ എന്ന നാല് വയസ്സുകാരിക്ക് സൂര്യാതപമേറ്റു. കുട്ടിയുടെ കൈകൾക്കും വയറിനും പൊള്ളലേറ്റതിനെത്തുടർന്ന് വണ്ടൂർ താലൂക്ക് ആശുപത്രിയിൽ ചികിത്സ തേടിയിരിക്കുകയാണ്. സംസ്ഥാനത്ത് ചൂട് ക്രമാതീതമായി വർദ്ധിക്കുന്ന സാഹചര്യത്തിൽ കേന്ദ്ര കാലാവസ്ഥാ വകുപ്പ് ഉഷ്ണതരംഗ മുന്നറിയിപ്പ് പുറപ്പെടുവിച്ചിട്ടുണ്ട്. പാലക്കാട്, കൊല്ലം, തൃശ്ശൂർ ജില്ലകളിൽ ഔദ്യോഗികമായി ഉഷ്ണതരംഗം പ്രഖ്യാപിച്ചതിന് പിന്നാലെയാണിത്. പലയിടങ്ങളിലും അന്തരീക്ഷ താപനില 40 ഡിഗ്രി സെൽഷ്യസിന് മുകളിൽ രേഖപ്പെടുത്തുന്നതിനാൽ എല്ലാ ജില്ലകളിലും അതീവ ജാഗ്രത പാലിക്കണമെന്ന് സംസ്ഥാന ദുരന്ത നിവാരണ അതോറിറ്റി നിർദ്ദേശിച്ചു.",0.8333333333333333
