title,url,source,date,language,state,district,search_term,full_text,relevance_score
"Una Rain: चिंतपूर्णी में तूफान और मूसलाधार बारिश, बाजारों में अफरा-तफरी; गर्मी से मिली राहत - Amar Ujala",https://news.google.com/rss/articles/CBMi2gFBVV95cUxQZzBLUzY1VUQ1bjZmTHp0Q1hBdHFuQlZhMkQtNUlRMFgtQWZWTlFJTDZJZVh2Nm5UeEFsR1NJTWlmR2E3aVZlTlcxaDIwV3V6dmRnY1VDMkNjQ2FwN2VzTUdQR2h4enYtSDd4ZjJEbjhCdEZBTVpHRnVBbG9JTE0xaUlEOWI2bGExc0RHWE1qeThEX09rdEdiRm8zWjl6ancwUFBMU29vbjhWa3BHSm5GZ0ZmS2VXOGhPS29UVmZzSG1GMnZBdXI5a0oxY2tHckVuOVZTQWtHVTB5UdIB2gFBVV95cUxQZzBLUzY1VUQ1bjZmTHp0Q1hBdHFuQlZhMkQtNUlRMFgtQWZWTlFJTDZJZVh2Nm5UeEFsR1NJTWlmR2E3aVZlTlcxaDIwV3V6dmRnY1VDMkNjQ2FwN2VzTUdQR2h4enYtSDd4ZjJEbjhCdEZBTVpHRnVBbG9JTE0xaUlEOWI2bGExc0RHWE1qeThEX09rdEdiRm8zWjl6ancwUFBMU29vbjhWa3BHSm5GZ0ZmS2VXOGhPS29UVmZzSG1GMnZBdXI5a0oxY2tHckVuOVZTQWtHVTB5UQ?oc=5,Amar Ujala,2026-07-12T10:44:21+05:30,hi,Himachal Pradesh,Una,"लू (Bilaspur OR Chamba OR Hamirpur OR Kangra OR Kinnaur OR Kullu OR ""Lahaul and Spiti"" OR Mandi OR Shimla OR ""Sirmaur (Sirmour)"" OR Solan OR Una) Himachal Pradesh","धार्मिक नगरी चिंतपूर्णी में रविवार सुबह मौसम ने अचानक करवट लेते हुए रौद्र रूप धारण कर लिया। सुबह करीब 10:30 बजे तेज तूफान और तेज हवाओं के साथ मूसलाधार बारिश शुरू हो गई। देखते ही देखते आसमान काले बादलों से घिर गया और कुछ ही मिनटों में पूरे क्षेत्र में बारिश का जोर बढ़ गया। तेज हवाओं के कारण बाजार क्षेत्र में अफरा-तफरी का माहौल बन गया। दुकानदारों ने एहतियातन अपनी दुकानें बंद कर दीं, जबकि राहगीरों और श्रद्धालुओं ने सुरक्षित स्थानों पर शरण ली। कई स्थानों पर तेज हवा के झोंकों के चलते लोगों को आवाजाही में भी दिक्कतों का सामना करना पड़ा। भारी बारिश के कारण कुछ ही समय में सड़कों पर पानी भर गया और दृश्यता भी कम हो गई। मौसम के अचानक बदले मिजाज ने स्थानीय लोगों के साथ-साथ बाहरी राज्यों से आए श्रद्धालुओं को भी हैरान कर दिया। हालांकि बारिश के बाद तापमान में गिरावट दर्ज की गई, जिससे पिछले कई दिनों से पड़ रही उमस और गर्मी से लोगों को राहत मिली। मौसम विभाग ने आने वाले दिनों में भी क्षेत्र में बारिश और तेज हवाओं की संभावना जताते हुए लोगों से सतर्क रहने की अपील की है।",0.6333333333333333
