title,url,source,date,language,state,district,search_term,full_text,relevance_score
"PM Narendra Modi expresses grief at loss of lives due to mishap at Nalanda district, Bihar | Akashvani News - News On AIR",https://news.google.com/rss/articles/CBMitgFBVV95cUxQSWRDMFlvNld1RkZ5NXg1VWN2ZXRRSm1BSlMtSG84d3F6b1B6MGZVeFViUlJ0Ni00ZzZVVGhldC1xX2xuRm9PT2Y2bjQ3ZWNMWUs1b3VlVmF3cHZTSG5EaEZCNXpwME9PSUJWS1RxbS1EdlNDT1pEUzlrX3hMcndNTURKWDREYm5JS1F4SjdiVExhT29fMERxbHB3RjhTdjVEQ1N3NU03SVFhOXYzZjBzbkt2cE95UQ?oc=5,News On AIR,2026-07-05T12:45:45+05:30,en,Bihar,Nalanda,"""heatwave"" Bihar","Prime Minister Narendra Modi has expressed grief at the loss of lives due to a mishap in Nalanda district, Bihar. In a social media post, the Prime Minister prayed for the speedy recovery of the injured. Mr Modi also announced that an ex gratia of two lakh rupees from Prime Minister’s National Relief Fund would be given to the next of kin of each deceased. The injured would be given 50,000 rupees.",0.0
